run_id,cast,argument,case,case_label,role1_model,role2_model,builder_model,role1_hears_other,role1_hears_builder,role2_hears_other,role2_hears_builder,opens,solo,confer_turns,built_id,built_name,ground,builtB_id,builtB_name,built_props,builtB_props,role1_needs,role2_needs,role1_met,role2_met,role1_met_n,role1_needs_n,role2_met_n,role2_needs_n,ceiling_n,turns,ended_by,last_moved,role1_spoke,role1_lost,role2_spoke,role2_lost,said,caught,partly,invented,wordlist_agreed,retries,ran_at
places-bridge-1-1788812291219,1,places,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,raised-none-none-one-struts-bare-footed-open,A raised crossing with struts and footed ends,a drop in rock,,,high exposed open steady footed rock,,low minimal,high light,,high,0,2,1,2,3,10,they ran out of new things to say and it had stopped mattering,5,5,0,5,0,10,3,8,4,0,0,2026-09-07T20:18:11.217Z
places-bridge-1-1788812320249,3,places,bridge-1,"Only Role 1 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,false,role1,false,,at-none-none-one-none-rough-rested-open,A crossing with a coarse surface,ground nobody has described,,,low exposed open sways light grip,,low minimal,high light,low,light,1,2,1,2,3,8,they ran out of new things to say and it had stopped mattering,2,4,0,4,0,8,4,8,5,0,0,2026-09-07T20:18:40.247Z
places-bridge-1788812188021,0,places,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,raised-rail-none-one-none-bare-rested-open,A raised crossing with a rail,water,,,high guarded sways light water,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,7,5,0,5,0,10,5,10,2,0,0,2026-09-07T20:16:28.019Z
places-bridge-1788812189092,1,places,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,raised-rail-none-one-none-bare-footed-open,A raised crossing with a rail and footed ends,water at the bottom of a drop,,,high guarded sways light footed water rock,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,7,5,0,5,0,10,2,10,7,0,0,2026-09-07T20:16:29.091Z
places-bridge-1788812219597,3,places,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,raised-rail-none-one-none-bare-rested-open,A raised crossing with a rail,ground nobody has described,,,high guarded sways light,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,9,5,0,5,0,10,6,9,9,0,0,2026-09-07T20:16:59.596Z
places-bridge-1788812228530,2,places,bridge,They have only the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,true,false,true,role1,false,,raised-none-none-one-none-rough-footed-roof,"A raised crossing with a coarse surface, footed ends and a roof",ground nobody has described,,,high exposed open sways light grip footed sheltered,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,9,5,0,5,0,10,4,10,4,0,0,2026-09-07T20:17:08.529Z
places-bridge-2-1788812309967,0,places,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,raised-rail-none-one-none-bare-rested-open,A raised crossing with a rail,ground nobody has described,,,high guarded sways light,,low minimal,high light,,high light,0,2,2,2,3,9,they ran out of new things to say and it had stopped mattering,5,5,0,4,0,9,1,7,5,0,0,2026-09-07T20:18:29.966Z
places-bridge-2-1788812359579,1,places,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,raised-none-none-one-none-rough-footed-open,A raised crossing with a coarse surface and footed ends,ground nobody has described,,,high exposed open sways light grip footed,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,7,5,0,3,2,8,2,7,4,1,12,2026-09-07T20:19:19.578Z
places-bridge-2-1788812385232,2,places,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,raised-none-none-one-struts-bare-rested-open,A raised crossing with struts,water,,,high exposed open steady water,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,9,4,0,5,0,9,0,7,5,0,0,2026-09-07T20:19:45.229Z
places-bridge-2-1788812393105,3,places,bridge-2,"Only Role 2 can see the crossing, and neither hears the other",gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,true,role1,false,,at-rail-none-two-struts-rough-footed-open,"A crossing with a rail, two abreast, struts, a coarse surface and footed ends",water,,,low guarded many steady heavy grip footed water,,low minimal,high light,low,,1,2,0,2,3,10,turn cap,9,5,0,5,0,10,3,9,8,0,0,2026-09-07T20:19:53.103Z
places-open-1788811816447,0,places,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,at-none-none-one-struts-bare-rested-open,A crossing with struts,ground nobody has described,,,low exposed open steady,,low minimal,high light,low,,1,2,0,2,3,6,turn cap,1,3,0,0,3,3,0,3,0,0,18,2026-09-07T20:10:16.437Z
places-open-1788811878921,1,places,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,raised-rail-none-one-none-bare-footed-open,A raised crossing with a rail and footed ends,water,,,high guarded sways light footed water,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,7,5,0,5,0,10,0,10,10,0,3,2026-09-07T20:11:18.920Z
places-open-1788811893540,3,places,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,at-none-none-one-struts-rough-footed-roof,"A crossing with struts, a coarse surface, footed ends and a roof",water at the bottom of a drop,,,low exposed open steady grip footed sheltered water rock,,low minimal,high light,low,,1,2,0,2,3,10,turn cap,8,5,0,5,0,10,1,8,5,0,0,2026-09-07T20:11:33.538Z
places-open-1788811897508,2,places,open,Everyone hears everything,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,,raised-rail-none-one-none-bare-footed-open,A raised crossing with a rail and footed ends,water,,,high guarded sways light footed water,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,7,5,0,5,0,10,0,10,6,0,1,2026-09-07T20:11:37.507Z
places-r1-blind-1788811983755,0,places,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,raised-none-none-one-none-bare-footed-open,A raised crossing with footed ends,water,,,high exposed open sways light footed water,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,8,5,0,4,1,9,4,8,3,2,6,2026-09-07T20:13:03.754Z
places-r1-blind-1788812002641,1,places,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,raised-none-none-one-struts-rough-footed-open,"A raised crossing with struts, a coarse surface and footed ends",water,,,high exposed open steady grip footed water,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,5,5,0,5,0,10,1,8,5,0,0,2026-09-07T20:13:22.639Z
places-r1-blind-1788812034000,2,places,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,at-none-none-one-struts-bare-rested-open,A crossing with struts,a drop in rock,,,low exposed open steady rock,,low minimal,high light,low,,1,2,0,2,3,10,turn cap,1,5,0,5,0,10,3,7,7,2,1,2026-09-07T20:13:53.999Z
places-r1-blind-1788812085786,3,places,r1-blind,Role 1 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,true,role1,false,,hang,A hanging span,water,,,high exposed open sways light water,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,10,5,0,5,0,10,3,9,3,0,1,2026-09-07T20:14:45.783Z
places-r2-blind-1788811877588,0,places,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,raised-none-none-two-struts-rough-footed-roof,"A raised crossing with two abreast, struts, a coarse surface, footed ends and a roof",water,,,high exposed open many steady heavy grip footed sheltered water,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,7,5,0,5,0,10,3,10,6,0,0,2026-09-07T20:11:17.587Z
places-r2-blind-1788811916424,1,places,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,raised-none-none-one-struts-bare-rested-open,A raised crossing with struts,water,,,high exposed open steady water,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,9,5,0,5,0,10,1,9,3,0,0,2026-09-07T20:11:56.423Z
places-r2-blind-1788811977485,2,places,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,at-rail-none-one-struts-bare-footed-open,"A crossing with a rail, struts and footed ends",a drop in rock,,,low guarded steady footed rock,,low minimal,high light,low,,1,2,0,2,3,10,turn cap,9,5,0,5,0,10,2,9,8,1,0,2026-09-07T20:12:57.484Z
places-r2-blind-1788811996057,3,places,r2-blind,Role 2 cannot see the crossing,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,false,role1,false,,raised-rail-none-one-struts-bare-footed-open,"A raised crossing with a rail, struts and footed ends",water at the bottom of a drop,,,high guarded steady footed water rock,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,4,5,0,5,0,10,1,9,6,0,0,2026-09-07T20:13:16.056Z
places-silent-1788812413843,0,places,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,hang,A hanging span,water at the bottom of a drop,,,high exposed open sways light water rock,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,8,4,0,5,0,9,1,9,4,0,0,2026-09-07T20:20:13.842Z
places-silent-1788812424960,1,places,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,at-none-none-one-none-rough-footed-open,A crossing with a coarse surface and footed ends,water,,,low exposed open sways light grip footed water,,low minimal,high light,low,light,1,2,1,2,3,10,turn cap,7,5,0,5,0,10,1,9,6,0,4,2026-09-07T20:20:24.958Z
places-silent-1788812475865,2,places,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,raised-none-none-one-none-rough-footed-open,A raised crossing with a coarse surface and footed ends,water at the bottom of a drop,,,high exposed open sways light grip footed water rock,,low minimal,high light,,high light,0,2,2,2,3,10,turn cap,5,5,0,5,0,10,1,7,6,1,0,2026-09-07T20:21:15.863Z
places-silent-1788812488034,3,places,silent,Nothing comes back to either of them,gpt-4o,claude-opus-5,gemini-flash-lite-latest,false,false,false,false,role1,false,,raised-none-none-one-struts-rough-rested-open,A raised crossing with struts and a coarse surface,water,,,high exposed open steady grip water,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,10,5,0,5,0,10,2,8,7,0,1,2026-09-07T20:21:28.032Z
places-together-1788812443851,0,places,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,at-none-none-one-struts-bare-rested-open,A crossing with struts,ground nobody has described,,,low exposed open steady,,low minimal,high light,low,,1,2,0,2,3,7,they settled it between themselves and one of them carried it to the builder,7,4,0,3,0,1,0,1,0,0,0,2026-09-07T20:20:43.849Z
places-together-1788812481119,2,places,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,raised-rail-none-one-struts-rough-rested-open,"A raised crossing with a rail, struts and a coarse surface",ground nobody has described,,,high guarded steady grip,,low minimal,high light,,high,0,2,1,2,3,7,they settled it between themselves and one of them carried it to the builder,7,4,0,3,0,1,0,1,1,0,0,2026-09-07T20:21:21.117Z
places-together-1788812494327,1,places,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,raised-none-none-two-none-bare-rested-roof,A raised crossing with two abreast and a roof,a drop in rock,,,high exposed open many sways sheltered rock,,low minimal,high light,,high,0,2,1,2,3,7,they settled it between themselves and one of them carried it to the builder,7,3,0,4,0,1,1,1,1,0,0,2026-09-07T20:21:34.326Z
places-together-1788812509663,3,places,together,Conferring first,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,true,true,true,role1,false,6,raised-none-none-one-struts-bare-rested-open,A raised crossing with struts,ground nobody has described,,,high exposed open steady,,low minimal,high light,,high,0,2,1,2,3,7,they settled it between themselves and one of them carried it to the builder,7,3,0,4,0,1,0,1,3,0,0,2026-09-07T20:21:49.662Z
places-words-1788812086046,0,places,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,raised-rail-none-two-struts-rough-footed-open,"A raised crossing with a rail, two abreast, struts, a coarse surface and footed ends",water at the bottom of a drop,,,high guarded many steady heavy grip footed water rock,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,10,5,0,5,0,10,0,10,10,0,0,2026-09-07T20:14:46.045Z
places-words-1788812096307,1,places,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,rail,A log with a handrail,water,,,low guarded sways light water,,low minimal,high light,low,light,1,2,1,2,3,10,turn cap,8,5,0,5,0,10,2,10,11,0,0,2026-09-07T20:14:56.305Z
places-words-1788812105322,2,places,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,raised-rail-none-two-none-bare-rested-open,A raised crossing with a rail and two abreast,water,,,high guarded many sways water,,low minimal,high light,,high,0,2,1,2,3,10,turn cap,7,5,0,5,0,10,2,8,10,0,0,2026-09-07T20:15:05.321Z
places-words-1788812146175,3,places,words,They have only each other's words,gpt-4o,claude-opus-5,gemini-flash-lite-latest,true,false,true,false,role1,false,,raised-none-none-one-none-rough-rested-open,A raised crossing with a coarse surface,water at the bottom of a drop,,,high exposed open sways light grip water rock,,low minimal,high light,,high light,0,2,2,2,3,10,they ran out of new things to say and it had stopped mattering,6,5,0,5,0,10,3,10,5,0,0,2026-09-07T20:15:46.174Z
